matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_group,1.0,0.9215310870692321,0.855,0.564,0.5,0.624,0.564,0.7879090794441934,0.8,0.5,1.0319,0.9969,1
user_user,0.7,0.0,0.845,0.836,0.417,0.835,0.5851999999999999,0.0,0.0,0.0,0.1514,0.0083,0
user_user,0.0,0.0,0.957,0.736,0.639,0.597,0.0,0.0,0.0,0.0,0.0782,0.0035,0
user_group,0.0,0.6381049750792547,0.795,0.586,0.5,0.392,0.0,0.5072934551880075,0.8,0.75,0.1317,0.0066,0
user_user,0.7,0.0,0.363,0.835,0.698,0.292,0.5844999999999999,0.0,0.0,0.0,0.1321,0.0066,0
user_group,0.3,0.25113363199069205,0.604,0.631,0.5,0.825,0.1893,0.151684713722378,0.6,0.85,0.5189,0.4078,1
user_user,0.7,0.3764102305431849,0.471,0.317,0.875,0.19,0.2219,0.17728921858584007,0.0,0.0,0.5637,0.541,1
user_group,0.3,0.0,0.459,0.661,0.5,0.612,0.1983,0.0,0.8,0.6,0.1034,0.0047,0
user_group,1.0,0.0,0.175,0.69,0.5,0.622,0.69,0.0,1.0,0.6,0.1698,0.0103,0
user_group,0.0,0.0,0.434,0.339,0.5,0.481,0.0,0.0,1.0,0.75,0.0643,0.0029,0
user_group,0.0,0.0,0.207,0.896,0.5,0.755,0.0,0.0,0.8,0.75,0.0735,0.0033,0
user_group,0.3,0.9478376963204754,0.58,0.367,0.5,0.734,0.11009999999999999,0.5497458638658758,0.8,0.85,0.6872,0.8384,1
user_user,0.7,0.5856846806663949,0.793,0.475,0.436,0.777,0.33249999999999996,0.46444795176845116,0.0,0.0,0.7115,0.8741,0
user_user,0.0,0.6670304355622453,0.739,0.377,0.527,0.131,0.0,0.49293549188049923,0.0,0.0,0.1027,0.0046,0
user_user,0.3,0.44877560846750353,0.347,0.559,0.546,0.701,0.16770000000000002,0.15572513613822372,0.0,0.0,0.4443,0.2195,1
user_user,1.0,0.0,0.358,0.488,0.736,0.93,0.488,0.0,0.0,0.0,0.1541,0.0086,0
user_user,1.0,0.2546584886512464,0.352,0.212,0.403,0.542,0.212,0.08963978800523872,0.0,0.0,0.5796,0.5879,0
user_group,0.0,0.4613669585931263,0.788,0.244,0.5,0.362,0.0,0.36355716337138355,0.8,0.85,0.1081,0.005,0
user_user,1.0,0.20803880001193237,0.132,0.506,0.967,0.789,0.506,0.027461121601575073,0.0,0.0,0.6521,0.773,0
user_user,0.7,0.17785481483715765,0.809,0.45,0.741,0.949,0.315,0.14388454520326055,0.0,0.0,0.6146,0.6846,0
user_group,0.7,0.6758186058979858,0.778,0.689,0.5,0.919,0.48229999999999995,0.525786875388633,0.4,0.85,0.8521,0.974,1
user_user,0.3,0.7536523406763519,0.486,0.577,0.534,0.676,0.17309999999999998,0.366275037568707,0.0,0.0,0.5587,0.5261,0
user_user,1.0,0.5530039856592521,0.274,0.51,0.56,0.809,0.51,0.1515230920706351,0.0,0.0,0.7389,0.9061,1
user_user,0.0,0.0,0.967,0.356,0.497,0.592,0.0,0.0,0.0,0.0,0.0643,0.0029,0
user_group,0.3,0.0,0.401,0.933,0.5,0.591,0.2799,0.0,0.4,0.85,0.1093,0.005,0
user_group,1.0,0.2823557036931873,0.673,0.908,0.5,0.621,0.908,0.19002538858551507,0.6,0.75,0.8751,0.9802,1
user_group,0.7,0.10884957128732725,0.217,0.45,0.5,0.672,0.315,0.023620356969350012,0.6,0.7,0.5308,0.4427,0
user_user,0.0,0.6071199105525689,0.343,0.329,0.593,0.885,0.0,0.20824212931953115,0.0,0.0,0.0878,0.0039,0
user_user,1.0,0.0,0.535,0.815,0.623,0.528,0.815,0.0,0.0,0.0,0.1714,0.0105,0
user_user,1.0,0.9411423917264421,0.714,0.486,0.839,0.799,0.486,0.6719756676926796,0.0,0.0,0.9601,0.9928,1
user_group,1.0,0.3159874838488303,0.598,0.506,0.5,0.591,0.506,0.18896051534160052,1.0,0.6,0.7947,0.9496,1
user_user,1.0,0.0,0.797,0.083,0.661,0.504,0.083,0.0,0.0,0.0,0.1415,0.0074,0
user_user,0.0,0.1212484725554308,0.754,0.682,0.554,0.567,0.0,0.09142134830679483,0.0,0.0,0.0763,0.0034,0
user_user,1.0,0.3381036210564309,0.296,0.53,0.493,0.502,0.53,0.10007867183270354,0.0,0.0,0.6681,0.8049,1
user_group,0.0,0.2986182586209376,0.212,0.496,0.5,0.563,0.0,0.06330707082763877,0.8,0.7,0.0785,0.0035,0
user_group,0.3,0.164449054898042,0.448,0.494,0.5,0.477,0.1482,0.07367317659432282,0.8,0.85,0.4397,0.2102,1
user_user,1.0,0.2547991956897728,0.572,0.705,0.668,0.662,0.705,0.14574513993455002,0.0,0.0,0.7528,0.9194,1
user_group,0.7,0.26959006120267476,0.484,0.823,0.5,0.498,0.5761,0.13048158962209458,1.0,1.0,0.7167,0.8808,1
user_group,0.0,0.3959485114229289,0.829,0.357,0.5,0.587,0.0,0.32824131596960804,1.0,0.85,0.1136,0.0053,0
user_group,0.7,0.3173349502618326,0.634,0.912,0.5,0.564,0.6384,0.2011903584660019,0.6,0.75,0.7445,0.9117,1
user_group,0.7,0.9136669568731787,0.706,0.734,0.5,0.913,0.5137999999999999,0.6450488715524642,1.0,0.75,0.9435,0.9912,1
user_group,1.0,0.41364602954788454,0.244,0.469,0.5,0.264,0.469,0.10092963120968383,0.8,0.75,0.732,0.8988,1
user_user,0.0,0.7480489539310888,0.553,0.553,0.789,0.638,0.0,0.41367107152389215,0.0,0.0,0.1161,0.0054,1
user_group,0.7,0.6903626910594031,0.577,0.317,0.5,0.737,0.2219,0.39833927274127556,0.8,0.75,0.7506,0.9174,0
user_user,0.0,0.7481757133776098,0.705,0.772,0.379,0.51,0.0,0.5274638779312149,0.0,0.0,0.1209,0.0058,0
user_user,0.0,0.7265348182040205,0.542,0.068,0.492,0.588,0.0,0.39378187146657917,0.0,0.0,0.0928,0.0041,0
user_group,0.3,0.6994145690562144,0.988,0.451,0.5,0.479,0.1353,0.6910215942275397,0.8,0.75,0.6924,0.8467,0
user_group,0.3,0.5700151745035227,0.927,0.883,0.5,0.453,0.26489999999999997,0.5284040667647656,0.8,1.0,0.7139,0.8773,0
user_user,0.7,0.4074541785894253,0.41,0.651,0.524,0.472,0.4557,0.16705621322166436,0.0,0.0,0.6109,0.675,1
user_group,1.0,0.6686046941265057,0.803,0.676,0.5,0.81,0.676,0.5368895693835841,0.8,0.7,0.9848,0.9946,1
user_group,1.0,0.41590131980529393,0.462,0.61,0.5,0.942,0.61,0.1921464097500458,1.0,0.7,0.8449,0.9718,1
user_user,0.7,0.0,0.806,0.352,0.162,0.482,0.24639999999999998,0.0,0.0,0.0,0.1175,0.0055,0
user_user,0.7,0.683380546874629,0.382,0.555,0.132,0.803,0.3885,0.2610513689061083,0.0,0.0,0.6502,0.769,1
user_user,0.0,0.17761441318893942,0.725,0.653,0.22,0.684,0.0,0.12877044956198108,0.0,0.0,0.0734,0.0033,0
user_group,0.0,0.9803087287132726,0.728,0.315,0.5,0.947,0.0,0.7136647545032624,1.0,1.0,0.1591,0.0091,0
user_group,0.3,0.5313559963834458,0.889,0.339,0.5,0.616,0.1017,0.4723754807848833,0.8,0.75,0.6081,0.6676,0
user_group,1.0,0.22818613375859026,0.536,0.449,0.5,0.736,0.449,0.12230776769460439,0.8,0.75,0.7503,0.9171,1
user_group,0.7,0.6563079356227883,0.703,0.428,0.5,0.844,0.2996,0.4613844787428202,1.0,0.85,0.8075,0.9565,1
user_group,0.0,0.0,0.827,0.449,0.5,0.784,0.0,0.0,0.6,0.75,0.0812,0.0036,0
user_user,0.0,0.5026039005368937,0.788,0.143,0.477,0.563,0.0,0.3960518736230723,0.0,0.0,0.0898,0.004,0
user_user,0.0,0.9684057191515145,0.513,0.827,0.55,0.59,0.0,0.496792133924727,0.0,0.0,0.1329,0.0067,0
user_user,0.3,0.851764843770599,0.402,0.458,0.677,0.077,0.1374,0.3424094671957808,0.0,0.0,0.5323,0.4471,0
user_group,1.0,0.0,0.345,0.259,0.5,0.503,0.259,0.0,1.0,0.85,0.1541,0.0086,0
user_group,0.7,0.6094635181456336,0.58,0.768,0.5,0.592,0.5376,0.35348884052446744,0.8,0.85,0.8107,0.958,1
user_user,0.3,0.8732143142417589,0.757,0.363,0.853,0.766,0.1089,0.6610232358810115,0.0,0.0,0.6507,0.77,0
user_group,1.0,0.5309542142440933,0.337,0.439,0.5,0.839,0.439,0.17893157020025946,0.8,0.75,0.8036,0.9545,1
user_group,0.7,0.449004326565403,0.681,0.111,0.5,0.713,0.07769999999999999,0.3057719463910395,1.0,0.85,0.6731,0.8141,1
user_group,0.3,0.7653600727932466,0.881,0.304,0.5,0.437,0.09119999999999999,0.6742822241308503,1.0,0.75,0.6774,0.8218,1
user_group,1.0,0.0,0.621,0.155,0.5,0.434,0.155,0.0,0.8,0.85,0.1554,0.0087,0
user_user,0.7,0.18930565307741318,0.819,0.872,0.935,0.447,0.6103999999999999,0.1550413298704014,0.0,0.0,0.6904,0.8435,1
user_user,1.0,0.6420513802729592,0.239,0.566,0.607,0.972,0.566,0.15345027988523724,0.0,0.0,0.7803,0.9407,1
user_group,0.7,0.7480700568230311,0.303,0.19,0.5,0.783,0.13299999999999998,0.22666522721737842,0.6,0.7,0.6759,0.8192,1
user_group,0.7,0.9932745026691643,0.487,0.522,0.5,0.571,0.3654,0.483724682799883,1.0,0.85,0.8653,0.9778,1
user_user,0.0,0.5638716000028543,0.392,0.256,0.509,0.672,0.0,0.2210376672011189,0.0,0.0,0.0806,0.0036,0
user_user,1.0,0.9028245549278977,0.924,0.709,0.925,0.682,0.709,0.8342098887533775,0.0,0.0,1.0451,0.9974,1
user_user,0.3,0.8118964704114696,0.44,0.881,0.583,0.695,0.2643,0.3572344469810466,0.0,0.0,0.6161,0.6885,0
user_user,0.7,0.3305818614352667,0.456,0.403,0.391,0.709,0.2821,0.1507453288144816,0.0,0.0,0.5514,0.5042,0
user_user,1.0,0.4350640032954903,0.577,0.439,0.062,0.435,0.439,0.25103192990149786,0.0,0.0,0.6887,0.8408,1
user_user,0.7,0.0,0.465,0.409,0.617,0.587,0.28629999999999994,0.0,0.0,0.0,0.1178,0.0056,0
user_user,0.0,0.6520857973024556,0.725,0.534,0.892,0.572,0.0,0.47276220304428035,0.0,0.0,0.1184,0.0056,0
user_user,1.0,0.5936037134165327,0.833,0.228,0.644,0.53,0.228,0.49447189327597174,0.0,0.0,0.7911,0.9475,1
user_group,0.0,0.0,0.339,0.644,0.5,0.699,0.0,0.0,0.8,0.6,0.0683,0.0031,0
user_user,0.7,0.0,0.715,0.706,0.019,0.706,0.4941999999999999,0.0,0.0,0.0,0.1308,0.0065,0
user_group,1.0,0.7292185054066833,0.917,0.702,0.5,0.572,0.702,0.6686933694579287,1.0,0.85,1.0389,0.9972,1
user_group,1.0,0.15576046997086265,0.246,0.58,0.5,0.588,0.58,0.038317075612832215,0.8,0.75,0.7034,0.863,1
user_user,1.0,0.8236126316524958,0.604,0.482,0.282,0.734,0.482,0.4974620295181074,0.0,0.0,0.8516,0.9739,1
user_group,0.0,0.9613780408474204,0.907,0.715,0.5,0.697,0.0,0.8719698830486103,0.6,0.75,0.1686,0.0102,0
user_group,1.0,0.29188343857125953,0.401,0.493,0.5,0.687,0.493,0.11704525886707508,0.8,0.85,0.7578,0.9237,1
user_user,1.0,0.14955380303944013,0.455,0.753,0.297,0.779,0.753,0.06804698038294527,0.0,0.0,0.6895,0.8421,1
user_user,0.3,0.8172751266639702,0.657,0.417,0.823,0.737,0.1251,0.5369497582182284,0.0,0.0,0.6161,0.6885,0
user_user,0.0,0.6950644583992736,0.644,0.641,0.175,0.449,0.0,0.4476215112091322,0.0,0.0,0.1049,0.0048,0
user_user,0.7,0.49967472556297565,0.701,0.182,0.273,0.63,0.12739999999999999,0.3502719826196459,0.0,0.0,0.591,0.6206,0
user_user,0.7,0.6461765795248865,0.623,0.615,0.123,0.817,0.4305,0.4025680090440043,0.0,0.0,0.6997,0.8577,0
user_user,0.0,0.0,0.877,0.542,0.256,0.324,0.0,0.0,0.0,0.0,0.0583,0.0027,0
user_user,1.0,0.6559329572681607,0.305,0.944,0.219,0.852,0.944,0.200059551966789,0.0,0.0,0.8435,0.9713,1
user_user,0.3,0.0,0.56,0.686,0.77,0.872,0.2058,0.0,0.0,0.0,0.0993,0.0045,0
user_group,1.0,0.9678013075429465,0.689,0.303,0.5,0.275,0.303,0.6668151008970901,0.8,0.75,0.9466,0.9915,1
user_user,1.0,0.0,0.554,0.62,0.538,0.423,0.62,0.0,0.0,0.0,0.1584,0.009,0
user_user,0.7,0.0,0.609,0.416,0.643,0.597,0.29119999999999996,0.0,0.0,0.0,0.1242,0.006,0
user_group,0.3,0.2603389864162884,0.407,0.282,0.5,0.888,0.0846,0.10595796747142937,0.8,0.85,0.4488,0.2289,0
user_user,1.0,0.5765989232998128,0.881,0.3,0.791,0.244,0.3,0.5079836514271351,0.0,0.0,0.8084,0.9569,1
user_user,1.0,0.4544044931988976,0.504,0.895,0.467,0.474,0.895,0.22901986457224438,0.0,0.0,0.8155,0.9603,1
user_group,0.7,0.0,0.689,0.497,0.5,0.659,0.3479,0.0,0.8,0.7,0.1477,0.0079,0
user_user,0.0,0.0,0.806,0.455,0.359,0.584,0.0,0.0,0.0,0.0,0.0584,0.0027,0
user_user,1.0,0.5636778053740754,0.757,0.411,0.466,0.652,0.411,0.4267040986681751,0.0,0.0,0.7989,0.952,1
user_group,1.0,0.0,0.692,0.623,0.5,0.251,0.623,0.0,1.0,0.75,0.1827,0.012,0
user_group,0.3,0.5212528313013636,0.302,0.718,0.5,0.419,0.21539999999999998,0.1574183550530118,0.4,0.5,0.5069,0.3735,0
user_group,0.0,0.0,0.575,0.4,0.5,0.598,0.0,0.0,1.0,0.85,0.0742,0.0033,0
user_user,0.7,0.14583091618335167,0.57,0.629,0.709,0.843,0.44029999999999997,0.08312362222451045,0.0,0.0,0.592,0.6234,0
user_user,0.3,0.7087670133772394,0.634,0.783,0.498,0.394,0.2349,0.44935828648116977,0.0,0.0,0.5902,0.6183,1
user_user,0.0,0.483178693387621,0.482,0.668,0.765,0.585,0.0,0.2328921302128333,0.0,0.0,0.0956,0.0043,0
user_user,0.0,0.0,0.51,0.712,0.395,0.856,0.0,0.0,0.0,0.0,0.0591,0.0028,0
user_user,1.0,0.10256182712508888,0.452,0.891,0.501,0.793,0.891,0.04635794586054017,0.0,0.0,0.7229,0.8884,1
user_user,0.0,0.0,0.603,0.918,0.359,0.826,0.0,0.0,0.0,0.0,0.0677,0.0031,0
user_group,1.0,0.9779672041136072,0.667,0.751,0.5,0.685,0.751,0.652304125143776,0.8,0.85,1.0687,0.998,1
user_user,0.3,0.33330789472972316,0.764,0.096,0.43,0.54,0.0288,0.2546472315735085,0.0,0.0,0.3991,0.1405,0
user_group,0.3,0.0,0.481,0.312,0.5,0.497,0.0936,0.0,1.0,1.0,0.0972,0.0043,0
user_group,0.3,0.0,0.798,0.067,0.5,0.818,0.0201,0.0,0.8,0.6,0.0964,0.0043,0
user_user,0.7,0.0,0.542,0.49,0.48,0.491,0.34299999999999997,0.0,0.0,0.0,0.1206,0.0057,0
user_user,0.3,0.4349070468405649,0.416,0.069,0.267,0.804,0.0207,0.180921331485675,0.0,0.0,0.3625,0.0953,0
user_user,1.0,0.0,0.643,0.366,0.792,0.846,0.366,0.0,0.0,0.0,0.1582,0.009,0
user_group,1.0,0.24312646566022703,0.163,0.623,0.5,0.732,0.623,0.03962961390261701,1.0,0.6,0.7321,0.8989,1
user_group,1.0,0.8998330774019658,0.695,0.044,0.5,0.207,0.044,0.6253839887943662,0.8,0.85,0.8718,0.9794,1
user_group,0.7,0.8343794710155521,0.242,0.849,0.5,0.594,0.5942999999999999,0.2019198319857636,1.0,0.85,0.8296,0.9663,1
user_group,0.3,0.6091112571340096,0.62,0.328,0.5,0.571,0.0984,0.37764897942308595,1.0,0.7,0.5832,0.5983,1
user_group,1.0,0.7105192967450704,0.749,0.826,0.5,0.663,0.826,0.5321789532620578,1.0,1.0,1.0374,0.9971,1
user_group,0.0,0.8191398052455197,0.528,0.361,0.5,0.323,0.0,0.4325058171696344,1.0,0.75,0.1264,0.0062,0
user_user,0.7,0.6465158561304685,0.567,0.207,0.865,0.88,0.14489999999999997,0.36657449042597556,0.0,0.0,0.6735,0.8149,0
user_user,0.7,0.0,0.537,0.382,0.887,0.47,0.26739999999999997,0.0,0.0,0.0,0.1231,0.0059,0
user_user,0.0,0.40470757764189214,0.542,0.289,0.62,0.665,0.0,0.21935150708190554,0.0,0.0,0.0794,0.0035,0
user_user,0.7,0.0,0.877,0.523,0.703,0.707,0.3661,0.0,0.0,0.0,0.1419,0.0074,0
user_user,1.0,0.2854428453780755,0.653,0.329,0.432,0.401,0.329,0.18639417803188332,0.0,0.0,0.6612,0.7916,1
user_group,1.0,0.3229866046168957,0.586,0.637,0.5,0.329,0.637,0.18927015030550087,0.8,0.75,0.8079,0.9567,1
user_user,1.0,0.0,0.634,0.34,0.418,0.542,0.34,0.0,0.0,0.0,0.1451,0.0077,0
user_user,1.0,0.9776421993019395,0.425,0.366,0.342,0.124,0.366,0.4154979347033243,0.0,0.0,0.8055,0.9555,1
user_group,0.3,0.6953589845273891,0.635,0.329,0.5,0.809,0.0987,0.44155295517489207,1.0,1.0,0.6392,0.7447,1
user_group,1.0,0.2509036628636548,0.188,0.571,0.5,0.759,0.571,0.0471698886183671,0.8,1.0,0.7383,0.9055,1
user_group,0.0,0.8241497184720307,0.73,0.385,0.5,0.914,0.0,0.6016292944845824,1.0,0.7,0.1451,0.0077,0
user_user,0.0,0.23587322067830888,0.552,0.884,0.173,0.419,0.0,0.1302020178144265,0.0,0.0,0.0733,0.0033,0
user_group,0.0,0.5288196888613902,0.623,0.502,0.5,0.478,0.0,0.3294546661606461,0.8,1.0,0.1165,0.0055,0
user_group,0.7,0.9095062060795921,0.911,0.539,0.5,0.192,0.3773,0.8285601537385084,0.8,0.7,0.9023,0.9856,1
user_user,0.3,0.21582844388060068,0.815,0.797,0.983,0.647,0.2391,0.17590018176268954,0.0,0.0,0.5258,0.4279,0
user_user,0.7,0.4241172873945443,0.54,0.828,0.626,0.405,0.5795999999999999,0.22902333519305393,0.0,0.0,0.678,0.8229,1
user_user,1.0,0.7468690808941502,0.773,0.751,0.219,0.819,0.751,0.5773297995311781,0.0,0.0,0.9225,0.9887,1
user_group,0.0,0.0,0.242,0.252,0.5,0.725,0.0,0.0,1.0,0.7,0.0569,0.0027,0
user_group,0.0,0.0,0.62,0.918,0.5,0.817,0.0,0.0,1.0,0.6,0.091,0.004,0
user_user,1.0,0.0,0.701,0.826,0.363,0.639,0.826,0.0,0.0,0.0,0.1745,0.0109,0
user_group,1.0,0.4753868920996039,0.809,0.303,0.5,0.937,0.303,0.38458799570857954,1.0,0.6,0.8545,0.9748,1
user_user,1.0,0.2534040379549357,0.682,0.373,0.611,0.732,0.373,0.17282155388526618,0.0,0.0,0.697,0.8537,1
user_group,0.3,0.0,0.6,0.944,0.5,0.296,0.28319999999999995,0.0,0.8,0.7,0.1166,0.0055,0
user_user,0.7,0.0,0.33,0.515,0.664,0.685,0.3605,0.0,0.0,0.0,0.1199,0.0057,0
user_user,0.7,0.17279798024438633,0.912,0.631,0.829,0.443,0.4417,0.15759175798288033,0.0,0.0,0.646,0.7599,1
user_group,0.7,0.7638076560361602,0.59,0.73,0.5,0.648,0.511,0.45064651706133446,1.0,0.6,0.8516,0.9739,1
user_user,1.0,0.7581163326169365,0.738,0.241,0.669,0.886,0.241,0.5594898534712991,0.0,0.0,0.8458,0.9721,1
user_user,0.7,0.0,0.327,0.416,0.302,0.503,0.29119999999999996,0.0,0.0,0.0,0.1056,0.0048,0
user_user,1.0,0.680695214027192,0.657,0.23,0.481,0.654,0.23,0.44721675561586516,0.0,0.0,0.7763,0.9379,1
user_user,1.0,0.5538572964494204,0.463,0.007,0.174,0.813,0.007,0.25643592825608164,0.0,0.0,0.6345,0.7338,0
user_user,0.0,0.0,0.842,0.515,0.176,0.52,0.0,0.0,0.0,0.0,0.057,0.0027,0
user_user,0.0,0.15847442394474928,0.324,0.316,0.818,0.225,0.0,0.05134571335809877,0.0,0.0,0.0517,0.0025,0
user_user,0.3,0.39836065309993723,0.309,0.765,0.43,0.38,0.22949999999999998,0.12309344180788061,0.0,0.0,0.4289,0.1895,0
user_group,1.0,0.7089664979797132,0.294,0.434,0.5,0.871,0.434,0.20843615040603566,1.0,0.6,0.847,0.9725,1
user_group,0.7,0.6413143946836428,0.6,0.71,0.5,0.681,0.49699999999999994,0.38478863681018566,0.4,0.85,0.7976,0.9513,1
user_group,1.0,0.0,0.687,0.237,0.5,0.269,0.237,0.0,0.6,0.75,0.1565,0.0088,0
user_user,0.3,0.6042169836443507,0.418,0.23,0.409,0.596,0.069,0.25256269916333857,0.0,0.0,0.436,0.2029,0
user_group,0.3,0.4676912003495365,0.809,0.432,0.5,0.409,0.1296,0.37836218108277503,0.6,0.85,0.5713,0.5636,0
user_user,1.0,0.5382791112090708,0.686,0.601,0.243,0.616,0.601,0.3692594702894226,0.0,0.0,0.7995,0.9523,1
user_group,1.0,0.39030556225761126,0.774,0.503,0.5,0.303,0.503,0.3020965051873911,0.8,0.85,0.8362,0.9688,1
user_group,1.0,0.6558315727462409,0.737,0.753,0.5,0.905,0.753,0.48334786911397953,1.0,0.85,1.0066,0.9958,1
user_user,0.7,0.6947600356947268,0.424,0.12,0.813,0.762,0.08399999999999999,0.29457825513456415,0.0,0.0,0.6318,0.7274,1
user_group,1.0,0.5370097871846964,0.582,0.235,0.5,0.216,0.235,0.3125396961414933,0.8,0.6,0.7691,0.9327,1
user_user,0.3,0.0,0.478,0.477,0.825,0.685,0.14309999999999998,0.0,0.0,0.0,0.0871,0.0039,0
user_user,0.3,0.5397154790499207,0.313,0.309,0.215,0.571,0.09269999999999999,0.16893094494262517,0.0,0.0,0.3925,0.1312,0
user_group,0.3,0.2888209849272976,0.366,0.815,0.5,0.904,0.24449999999999997,0.1057084804833909,0.6,0.6,0.508,0.3766,1
user_group,0.0,0.5832970846125429,0.769,0.492,0.5,0.684,0.0,0.4485554580670455,0.4,1.0,0.1251,0.0061,0
user_user,0.7,0.0,0.292,0.778,0.575,0.664,0.5446,0.0,0.0,0.0,0.129,0.0064,0
user_user,1.0,0.3912902479216904,0.96,0.652,0.54,0.425,0.652,0.3756386380048228,0.0,0.0,0.8298,0.9664,1
user_group,0.0,0.0,0.442,0.758,0.5,0.802,0.0,0.0,0.8,1.0,0.0818,0.0036,0
user_group,0.0,0.0,0.323,0.484,0.5,0.731,0.0,0.0,0.6,1.0,0.0658,0.003,0
user_group,0.3,0.6808289537235757,0.953,0.594,0.5,0.557,0.1782,0.6488299928985676,1.0,0.7,0.712,0.8748,1
user_user,1.0,0.5399389364993872,0.822,0.481,0.652,0.492,0.481,0.44382980580249626,0.0,0.0,0.8264,0.965,1
user_group,0.0,0.8284457889023479,0.85,0.074,0.5,0.369,0.0,0.7041789205669957,0.4,0.7,0.1283,0.0063,0
user_user,0.0,0.931393449739145,0.645,0.18,0.651,0.937,0.0,0.6007487750817485,0.0,0.0,0.1245,0.006,0
user_user,0.3,0.934774770592055,0.708,0.855,0.471,0.486,0.2565,0.6618205375791749,0.0,0.0,0.6881,0.8399,1
user_group,0.0,0.882907939955247,0.816,0.374,0.5,0.734,0.0,0.7204528790034814,0.4,0.75,0.145,0.0077,0
user_user,0.7,0.2474139039003883,0.764,0.524,0.694,0.795,0.3668,0.18902422257989668,0.0,0.0,0.6314,0.7265,1
user_group,0.0,0.7867216150301595,0.855,0.236,0.5,0.619,0.0,0.6726469808507863,1.0,0.85,0.1426,0.0075,0
user_user,1.0,0.10805041393240347,0.743,0.323,0.353,0.405,0.323,0.08028145755177578,0.0,0.0,0.6144,0.6841,0
user_group,0.7,0.8689354415005095,0.288,0.379,0.5,0.277,0.2653,0.2502534071521467,1.0,0.7,0.7363,0.9034,1
user_user,0.7,0.8746918345230155,0.384,0.646,0.403,0.43,0.4522,0.3358816644568379,0.0,0.0,0.7246,0.8904,1
user_group,0.3,0.5476956778947617,0.52,0.601,0.5,0.837,0.1803,0.2848017525052761,1.0,0.6,0.5947,0.631,1
user_user,1.0,0.13937575832183463,0.434,0.2,0.247,0.874,0.2,0.06048907911167623,0.0,0.0,0.5622,0.5365,1
user_user,1.0,0.0,0.841,0.166,0.181,0.807,0.166,0.0,0.0,0.0,0.1419,0.0074,0
user_group,0.0,0.186977147634862,0.661,0.069,0.5,0.886,0.0,0.1235918945866438,0.6,0.6,0.0771,0.0034,0
user_group,0.7,0.11742695004698285,0.419,0.505,0.5,0.806,0.3535,0.04920189206968581,0.8,0.85,0.5999,0.6454,0
user_user,0.7,0.1356124119435461,0.26,0.42,0.635,0.732,0.294,0.035259227105321984,0.0,0.0,0.4879,0.3219,0
user_user,0.3,0.0,0.717,0.518,0.437,0.634,0.1554,0.0,0.0,0.0,0.0892,0.004,0
user_user,0.3,0.1640229373455346,0.589,0.087,0.336,0.804,0.026099999999999998,0.09660951009651988,0.0,0.0,0.3222,0.061,0
user_user,1.0,0.5662619600354184,0.426,0.727,0.187,0.629,0.727,0.24122759497508822,0.0,0.0,0.7811,0.9412,0
user_group,1.0,0.5017209762749084,0.408,0.79,0.5,0.68,0.79,0.2047021583201626,1.0,1.0,0.9008,0.9854,1
user_user,1.0,0.27110635470890226,0.878,0.407,0.664,0.774,0.407,0.23803137943441618,0.0,0.0,0.7499,0.9167,1
user_user,1.0,0.0,0.527,0.121,0.478,0.815,0.121,0.0,0.0,0.0,0.1337,0.0067,0
user_user,1.0,0.5116319721588338,0.475,0.489,0.707,0.788,0.489,0.24302518677544604,0.0,0.0,0.7721,0.9349,1
user_group,1.0,0.6442281258614266,0.944,0.833,0.5,0.242,0.833,0.6081513508131867,0.8,1.0,1.0267,0.9967,1
user_group,1.0,0.1317261534396637,0.911,0.504,0.5,0.807,0.504,0.12000252578353364,0.6,0.7,0.7854,0.944,1
user_group,1.0,0.42606846582940144,0.327,0.721,0.5,0.744,0.721,0.13932438832621427,1.0,0.85,0.845,0.9718,1
user_user,0.3,0.0,0.787,0.374,0.822,0.668,0.1122,0.0,0.0,0.0,0.0946,0.0042,0
user_group,0.3,0.9594200758216738,0.562,0.12,0.5,0.961,0.036,0.5391940826117807,0.6,0.6,0.6383,0.7426,1
user_user,1.0,0.0,0.923,0.643,0.552,0.558,0.643,0.0,0.0,0.0,0.1755,0.0111,0
user_group,0.0,0.7015918567043481,0.887,0.795,0.5,0.839,0.0,0.6223119768967568,1.0,0.75,0.1558,0.0087,0
user_group,0.3,0.0,0.746,0.396,0.5,0.732,0.1188,0.0,0.8,0.6,0.1057,0.0048,0
user_group,0.0,0.0,0.681,0.592,0.5,0.043,0.0,0.0,1.0,0.5,0.0726,0.0032,0
user_user,1.0,0.0,0.586,0.734,0.68,0.747,0.734,0.0,0.0,0.0,0.1728,0.0107,0
user_user,0.3,0.5317168726618888,0.718,0.526,0.498,0.825,0.1578,0.3817727145712362,0.0,0.0,0.5362,0.4587,0
user_group,0.3,0.15732382679851223,0.846,0.618,0.5,0.656,0.18539999999999998,0.13309595747154135,1.0,1.0,0.5474,0.4922,0
user_group,0.7,0.9115379604731781,0.817,0.72,0.5,0.365,0.504,0.7447265137065865,0.6,1.0,0.9301,0.9897,1
user_user,0.7,0.29530852760541637,0.569,0.574,0.384,0.892,0.40179999999999993,0.1680305522074819,0.0,0.0,0.602,0.6511,1
