matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_user,1.0,0.5741599635852117,0.494,0.521,0.47,0.748,0.521,0.2836350220110946,0.0,0.0,0.78,0.9405,1
user_user,1.0,0.391674214123435,0.751,0.64,0.584,0.845,0.64,0.2941473348066997,0.0,0.0,0.8139,0.9596,1
user_group,0.0,0.9439197686307036,0.518,0.088,0.5,0.183,0.0,0.4889504401507045,1.0,0.85,0.1263,0.0062,0
user_group,0.3,0.0,0.784,0.56,0.5,0.577,0.168,0.0,0.8,0.85,0.1145,0.0053,0
user_user,0.7,0.7383429146868499,0.551,0.503,0.69,0.66,0.3520999999999999,0.4068269459924543,0.0,0.0,0.7286,0.895,1
user_user,0.3,0.490312211791587,0.682,0.863,0.678,0.94,0.2588999999999999,0.3343929284418624,0.0,0.0,0.5873,0.6101,0
user_user,0.3,0.4089826078429847,0.518,0.866,0.71,0.565,0.2598,0.211852990862666,0.0,0.0,0.5168,0.4017,0
user_group,0.0,0.6947687681999859,0.825,0.59,0.5,0.548,0.0,0.5731842337649883,0.8,0.5,0.1366,0.007,0
user_group,0.7,0.3411515889856622,0.927,0.668,0.5,0.461,0.4676,0.3162475229897089,1.0,0.85,0.7771,0.9385,1
user_group,0.7,0.0,0.479,0.661,0.5,0.653,0.4627,0.0,1.0,0.6,0.1488,0.008,0
user_group,0.3,0.5421560634661714,0.613,0.148,0.5,0.355,0.0443999999999999,0.3323416669047631,0.6,0.5,0.494,0.338,1
user_user,0.0,0.1047784341776826,0.698,0.281,0.64,0.444,0.0,0.0731353470560224,0.0,0.0,0.061,0.0028,0
user_group,1.0,0.5359509389542749,0.48,0.447,0.5,0.284,0.447,0.257256450698052,0.4,0.6,0.7791,0.9399,1
user_group,0.3,0.9572221877494892,0.352,0.863,0.5,0.877,0.2588999999999999,0.3369422100878201,1.0,1.0,0.7374,0.9045,1
user_user,1.0,0.5867483600529911,0.579,0.459,0.568,0.537,0.459,0.3397273004706818,0.0,0.0,0.784,0.9431,1
user_user,0.7,0.9919651148403325,0.763,0.233,0.3,0.818,0.1631,0.7568693826231737,0.0,0.0,0.7772,0.9386,1
user_group,1.0,0.0,0.161,0.917,0.5,0.861,0.917,0.0,0.6,0.85,0.1829,0.0121,0
user_group,0.0,0.0,0.353,0.823,0.5,0.64,0.0,0.0,0.8,0.75,0.0753,0.0033,0
user_user,1.0,0.8910769281331622,0.726,0.497,0.133,0.782,0.497,0.6469218498246757,0.0,0.0,0.8925,0.9839,1
user_user,0.0,0.7243137960222857,0.855,0.775,0.464,0.875,0.0,0.6192882955990543,0.0,0.0,0.1332,0.0067,0
user_user,0.0,0.7155928137434051,0.893,0.677,0.62,0.6,0.0,0.6390243826728608,0.0,0.0,0.1312,0.0065,0
user_group,0.7,0.1844358007978322,0.683,0.898,0.5,0.629,0.6285999999999999,0.1259696519449194,1.0,0.7,0.7307,0.8974,1
user_group,1.0,0.9954162345743118,0.149,0.239,0.5,0.376,0.239,0.1483170189515724,0.8,0.75,0.8219,0.9631,1
user_user,0.0,0.2616703341975726,0.393,0.819,0.462,0.429,0.0,0.102836441339646,0.0,0.0,0.0723,0.0032,0
user_group,1.0,0.9109953988790828,0.837,0.212,0.5,0.567,0.212,0.7625031488617922,0.8,0.7,0.9543,0.9922,1
user_user,0.7,0.0,0.5,0.502,0.281,0.46,0.3514,0.0,0.0,0.0,0.1152,0.0054,0
user_user,0.3,0.3991780355729161,0.19,0.475,0.49,0.623,0.1425,0.075843826758854,0.0,0.0,0.381,0.1163,0
user_group,0.7,0.0,0.752,0.263,0.5,0.554,0.1840999999999999,0.0,0.8,0.6,0.1364,0.0069,0
user_user,0.0,0.0,0.666,0.737,0.419,0.765,0.0,0.0,0.0,0.0,0.065,0.003,0
user_group,0.3,0.1448404170689221,0.799,0.402,0.5,0.548,0.1206,0.1157274932380688,0.8,0.85,0.4805,0.3028,1
user_group,0.0,0.0,0.21,0.79,0.5,0.637,0.0,0.0,0.8,0.6,0.067,0.003,1
user_user,0.3,0.1236961168341896,0.577,0.597,0.026,0.605,0.1790999999999999,0.0713726594133274,0.0,0.0,0.3501,0.0833,0
user_group,0.3,0.9174478102233076,0.594,0.933,0.5,0.498,0.2799,0.5449639992726447,0.6,0.7,0.7369,0.904,0
user_group,0.3,0.3883521574082056,0.673,0.646,0.5,0.684,0.1938,0.2613610019357224,1.0,0.6,0.575,0.5744,0
user_group,1.0,0.2300957026754271,0.831,0.597,0.5,0.85,0.597,0.1912095289232799,0.8,1.0,0.8513,0.9738,1
user_user,0.7,0.2819511813812293,0.322,0.519,0.65,0.684,0.3633,0.0907882804047558,0.0,0.0,0.5559,0.5177,0
user_group,0.7,0.8793483839810774,0.488,0.573,0.5,0.971,0.4010999999999999,0.4291220113827657,1.0,0.85,0.8623,0.977,1
user_user,1.0,0.0,0.573,0.566,0.475,0.381,0.566,0.0,0.0,0.0,0.1544,0.0086,0
user_group,0.7,0.1395318969807576,0.754,0.379,0.5,0.83,0.2653,0.1052070503234912,0.6,1.0,0.6349,0.7347,0
user_user,0.0,0.3754986795240785,0.894,0.36,0.345,0.357,0.0,0.3356958194945262,0.0,0.0,0.0859,0.0038,0
user_group,1.0,0.0,0.832,0.398,0.5,0.381,0.398,0.0,0.2,0.85,0.1685,0.0102,0
user_group,0.7,0.1622681494102859,0.411,0.492,0.5,0.818,0.3444,0.0666922094076275,0.8,0.85,0.6094,0.671,1
user_user,1.0,0.9295302666959476,0.809,0.262,0.493,0.7,0.262,0.7519899857570217,0.0,0.0,0.896,0.9845,1
user_user,1.0,0.7775548417202921,0.557,0.601,0.523,0.313,0.601,0.4330980468382027,0.0,0.0,0.8523,0.9741,1
user_user,0.7,0.0,0.707,0.213,0.669,0.486,0.1490999999999999,0.0,0.0,0.0,0.1173,0.0055,0
user_user,0.3,0.2068050883757422,0.844,0.457,0.429,0.447,0.1371,0.1745434945891264,0.0,0.0,0.4225,0.178,0
user_group,1.0,0.6086985270833,0.864,0.094,0.5,0.524,0.094,0.5259155273999712,0.4,0.75,0.8182,0.9615,1
user_group,0.0,0.4564355319459924,0.226,0.289,0.5,0.464,0.0,0.1031544302197942,0.6,0.75,0.0804,0.0036,0
user_user,0.7,0.0,0.346,0.312,0.292,0.412,0.2183999999999999,0.0,0.0,0.0,0.1,0.0045,0
user_user,1.0,0.7924120350646107,0.402,0.568,0.16,0.533,0.568,0.3185496380959735,0.0,0.0,0.7983,0.9516,1
user_user,1.0,0.2142601391774117,0.572,0.536,0.402,0.807,0.536,0.1225567996094795,0.0,0.0,0.6896,0.8423,1
user_group,0.7,0.6211417043353471,0.486,0.876,0.5,0.76,0.6132,0.3018748683069787,0.8,0.6,0.8118,0.9586,1
user_group,1.0,0.7246152333844308,0.75,0.646,0.5,0.603,0.646,0.5434614250383231,0.8,1.0,0.9894,0.9949,1
user_group,0.0,0.7067484537798804,0.893,0.423,0.5,0.502,0.0,0.6311263692254332,0.6,1.0,0.1392,0.0072,0
user_user,0.3,0.1041224303426969,0.73,0.814,0.065,0.664,0.2441999999999999,0.0760093741501687,0.0,0.0,0.4071,0.1525,1
user_user,0.0,0.7992653026518219,0.321,0.299,0.382,0.822,0.0,0.2565641621512348,0.0,0.0,0.094,0.0042,0
user_user,0.0,0.2903594196006558,0.771,0.395,0.334,0.147,0.0,0.2238671125121056,0.0,0.0,0.0719,0.0032,0
user_group,0.3,0.3488251481225723,0.792,0.463,0.5,0.622,0.1389,0.2762695173130773,0.6,0.85,0.5462,0.4886,1
user_user,1.0,0.2061015689301402,0.134,0.704,0.14,0.228,0.704,0.0276176102366387,0.0,0.0,0.6013,0.6492,1
user_user,1.0,0.2805071337503908,0.506,0.604,0.368,0.441,0.604,0.1419366096776977,0.0,0.0,0.6918,0.8457,0
user_user,0.3,0.7219353932652458,0.618,0.279,0.486,0.545,0.0837,0.4461560730379219,0.0,0.0,0.5219,0.4165,0
user_user,0.0,0.6388118771038078,0.371,0.533,0.511,0.575,0.0,0.2369992064055127,0.0,0.0,0.092,0.0041,0
user_user,1.0,0.2854428453780755,0.653,0.329,0.432,0.401,0.329,0.1863941780318833,0.0,0.0,0.6612,0.7916,1
user_user,1.0,0.0,0.45,0.741,0.179,0.755,0.741,0.0,0.0,0.0,0.1581,0.009,0
user_user,1.0,0.0,0.372,0.447,0.381,0.469,0.447,0.0,0.0,0.0,0.1395,0.0072,0
user_group,1.0,0.0,0.721,0.418,0.5,0.324,0.418,0.0,0.8,0.6,0.1691,0.0102,0
user_user,1.0,0.2064171783573621,0.873,0.758,0.242,0.611,0.758,0.1802021967059771,0.0,0.0,0.7636,0.9285,1
user_user,1.0,0.7884275757874323,0.629,0.744,0.873,0.87,0.744,0.4959209451702949,0.0,0.0,0.9582,0.9926,1
user_group,1.0,0.0,0.303,0.773,0.5,0.449,0.773,0.0,0.6,0.75,0.1739,0.0108,0
user_group,0.3,0.2414654327311975,0.559,0.719,0.5,0.869,0.2156999999999999,0.1349791768967394,0.6,0.75,0.5188,0.4075,1
user_user,1.0,0.0,0.317,0.725,0.79,0.624,0.725,0.0,0.0,0.0,0.1629,0.0095,0
user_user,1.0,0.0,0.496,0.388,0.343,0.448,0.388,0.0,0.0,0.0,0.1399,0.0072,0
user_user,0.7,0.7098712359121795,0.421,0.569,0.685,0.478,0.3982999999999999,0.2988557903190275,0.0,0.0,0.6963,0.8527,1
user_group,0.7,0.432325850920589,0.217,0.307,0.5,0.551,0.2148999999999999,0.0938147096497678,0.8,1.0,0.609,0.67,1
user_user,0.3,0.8380348125392985,0.691,0.614,0.628,0.414,0.1842,0.5790820554646552,0.0,0.0,0.6275,0.7171,1
user_user,0.7,0.4248302439120877,0.619,0.445,0.159,0.199,0.3115,0.2629699209815823,0.0,0.0,0.5723,0.5665,1
user_group,0.3,0.8834932385464672,0.808,0.468,0.5,0.435,0.1404,0.7138625367455456,0.6,0.75,0.7036,0.8633,0
user_group,1.0,0.4719338414828807,0.88,0.616,0.5,0.944,0.616,0.415301780504935,0.8,0.85,0.9384,0.9906,1
user_user,0.7,0.1883745654206736,0.29,0.597,0.513,0.425,0.4178999999999999,0.0546286239719953,0.0,0.0,0.5157,0.3985,1
user_user,1.0,0.2798750426240349,0.779,0.568,0.437,0.697,0.568,0.2180226582041232,0.0,0.0,0.749,0.9159,1
user_group,1.0,0.9904621963876968,0.89,0.684,0.5,0.385,0.684,0.88151135478505,1.0,1.0,1.1114,0.9988,1
user_user,0.0,0.7480489539310888,0.553,0.553,0.789,0.638,0.0,0.4136710715238921,0.0,0.0,0.1161,0.0054,1
user_group,1.0,0.0,0.803,0.384,0.5,0.299,0.384,0.0,0.6,0.85,0.1706,0.0104,0
user_user,1.0,0.2309190357032245,0.511,0.472,0.361,0.807,0.472,0.1179996272443477,0.0,0.0,0.6669,0.8026,1
user_group,0.0,0.0,0.741,0.688,0.5,0.752,0.0,0.0,0.6,0.6,0.0828,0.0037,0
user_user,0.3,0.8493386159793749,0.506,0.698,0.218,0.585,0.2093999999999999,0.4297653396855637,0.0,0.0,0.579,0.5861,0
user_user,0.0,0.1616722602206367,0.844,0.633,0.672,0.562,0.0,0.1364513876262173,0.0,0.0,0.0839,0.0037,0
user_user,0.3,0.5525403622785241,0.709,0.238,0.817,0.424,0.0713999999999999,0.3917511168554736,0.0,0.0,0.5031,0.3629,0
user_group,1.0,0.7569362662546764,0.425,0.856,0.5,0.658,0.856,0.3216979131582374,0.6,0.75,0.9574,0.9925,1
user_user,1.0,0.8014708501923651,0.759,0.345,0.667,0.62,0.345,0.6083163752960051,0.0,0.0,0.8731,0.9797,1
user_user,0.0,0.8375591764351427,0.443,0.067,0.568,0.402,0.0,0.3710387151607682,0.0,0.0,0.0948,0.0042,0
user_group,0.7,0.4262048702230998,0.677,0.557,0.5,0.299,0.3899,0.2885406971410386,0.8,0.85,0.7195,0.8843,1
user_group,1.0,0.2582679405919909,0.669,0.496,0.5,0.865,0.496,0.1727812522560419,1.0,0.7,0.8061,0.9558,1
user_user,1.0,0.8137205095348329,0.833,0.782,0.335,0.638,0.782,0.6778291844425157,0.0,0.0,0.9633,0.993,1
user_group,0.3,0.0,0.575,0.612,0.5,0.792,0.1835999999999999,0.0,0.6,0.6,0.1057,0.0048,0
user_group,1.0,0.0,0.493,0.767,0.5,0.886,0.767,0.0,0.8,0.7,0.188,0.0128,0
user_group,0.7,0.9001601145809317,0.305,0.648,0.5,0.606,0.4536,0.2745488349471842,1.0,0.75,0.8187,0.9617,1
user_group,0.0,0.6118347573725107,0.892,0.42,0.5,0.857,0.0,0.5457566035762795,0.4,0.7,0.1297,0.0064,0
user_group,1.0,0.1864331179013264,0.83,0.189,0.5,0.448,0.189,0.1547394878581009,1.0,0.75,0.725,0.8909,1
user_user,0.3,0.0,0.39,0.607,0.757,0.523,0.1820999999999999,0.0,0.0,0.0,0.0853,0.0038,0
user_user,1.0,0.1671791726125388,0.409,0.729,0.473,0.871,0.729,0.0683762815985283,0.0,0.0,0.7004,0.8587,1
user_user,0.0,0.0,0.533,0.462,0.404,0.524,0.0,0.0,0.0,0.0,0.0485,0.0024,0
user_user,0.7,0.611716817009571,0.728,0.48,0.115,0.255,0.3359999999999999,0.4453298427829677,0.0,0.0,0.6559,0.7809,1
user_group,0.0,0.9736533589983316,0.882,0.216,0.5,0.198,0.0,0.8587622626365284,1.0,0.85,0.1532,0.0085,0
user_user,1.0,0.1385104870287585,0.458,0.541,0.92,0.507,0.541,0.0634378030591714,0.0,0.0,0.6764,0.8201,1
user_group,0.7,0.913162907614968,0.678,0.642,0.5,0.537,0.4493999999999999,0.6191244513629485,0.6,0.85,0.8859,0.9825,1
user_user,0.0,0.0,0.513,0.948,0.801,0.641,0.0,0.0,0.0,0.0,0.0717,0.0032,0
user_group,0.7,0.0,0.954,0.688,0.5,0.758,0.4815999999999999,0.0,1.0,0.5,0.1679,0.0101,0
user_user,0.0,0.2228957124686991,0.887,0.34,0.068,0.412,0.0,0.1977084969597361,0.0,0.0,0.0679,0.0031,0
user_user,1.0,0.2238585037935525,0.795,0.554,0.341,0.742,0.554,0.1779675105158742,0.0,0.0,0.7257,0.8917,1
user_user,1.0,0.0,0.292,0.86,0.358,0.253,0.86,0.0,0.0,0.0,0.1561,0.0088,0
user_user,0.0,0.0,0.634,0.672,0.586,0.755,0.0,0.0,0.0,0.0,0.0651,0.003,0
user_user,0.3,0.4733313985929488,0.62,0.347,0.301,0.6,0.1040999999999999,0.2934654671276283,0.0,0.0,0.4459,0.2228,0
user_user,1.0,0.8044277746585332,0.369,0.449,0.756,0.404,0.449,0.2968338488489987,0.0,0.0,0.8097,0.9576,1
user_group,1.0,0.0,0.688,0.421,0.5,0.371,0.421,0.0,1.0,0.7,0.1723,0.0106,0
user_group,0.0,0.5797787866777825,0.122,0.301,0.5,0.714,0.0,0.0707330119746894,0.8,0.6,0.0877,0.0039,0
user_group,0.7,0.136494239267766,0.829,0.509,0.5,0.969,0.3563,0.113153724352978,0.8,0.6,0.6677,0.8041,1
user_group,0.3,0.0,0.509,0.339,0.5,0.467,0.1017,0.0,0.8,1.0,0.0964,0.0043,0
user_user,0.3,0.9783212823974042,0.294,0.365,0.477,0.909,0.1095,0.2876264570248368,0.0,0.0,0.5551,0.5153,1
user_user,0.3,0.8084878184352113,0.728,0.455,0.162,0.584,0.1365,0.5885791318208339,0.0,0.0,0.5738,0.5709,0
user_group,0.3,0.2342363036260951,0.693,0.492,0.5,0.487,0.1475999999999999,0.1623257584128839,0.6,0.85,0.4911,0.3303,0
user_group,1.0,0.2067167941597516,0.618,0.309,0.5,0.855,0.309,0.1277509787907265,1.0,0.85,0.7478,0.9148,1
user_user,1.0,0.0,0.527,0.298,0.616,0.574,0.298,0.0,0.0,0.0,0.1431,0.0075,0
user_group,0.3,0.1816687208650591,0.699,0.186,0.5,0.462,0.0557999999999999,0.1269864358846763,1.0,0.85,0.4489,0.2291,0
user_user,1.0,0.0,0.56,0.377,0.488,0.339,0.377,0.0,0.0,0.0,0.1432,0.0075,0
user_group,1.0,0.0,0.702,0.348,0.5,0.58,0.348,0.0,0.8,0.75,0.1696,0.0103,0
user_group,0.0,0.7077712185443528,0.497,0.796,0.5,0.458,0.0,0.3517622956165433,0.6,0.7,0.1258,0.0061,0
user_user,0.0,0.1113193753212293,0.691,0.583,0.022,0.721,0.0,0.0769216883469694,0.0,0.0,0.0614,0.0028,0
user_user,0.7,0.1955817200729424,0.241,0.366,0.56,0.685,0.2562,0.0471351945375791,0.0,0.0,0.4824,0.3076,1
user_group,0.0,0.4817614360322244,0.9,0.644,0.5,0.326,0.0,0.433585292429002,1.0,1.0,0.1309,0.0065,0
user_group,1.0,0.2546133644311304,0.522,0.371,0.5,0.832,0.371,0.1329081762330501,0.6,0.75,0.7333,0.9002,1
user_user,0.0,0.5704698987255281,0.757,0.96,0.511,0.591,0.0,0.4318457133352248,0.0,0.0,0.1191,0.0056,0
user_user,1.0,0.5077045091808854,0.744,0.705,0.763,0.391,0.705,0.3777321548305787,0.0,0.0,0.8544,0.9747,1
user_user,1.0,0.2839174464136105,0.899,0.503,0.622,0.888,0.503,0.2552417843258358,0.0,0.0,0.7811,0.9412,1
user_user,0.0,0.1028011262011839,0.678,0.72,0.389,0.899,0.0,0.0696991635644027,0.0,0.0,0.0739,0.0033,0
user_group,0.7,0.449004326565403,0.681,0.111,0.5,0.713,0.0776999999999999,0.3057719463910395,1.0,0.85,0.6731,0.8141,1
user_group,0.7,0.8512921349658412,0.262,0.572,0.5,0.186,0.4003999999999999,0.2230385393610504,0.8,0.7,0.7479,0.9149,1
user_group,1.0,0.2727420777524889,0.477,0.661,0.5,0.271,0.661,0.1300979710879372,0.8,0.5,0.7641,0.9289,1
user_group,0.0,0.4757589656360007,0.573,0.698,0.5,0.471,0.0,0.2726098873094283,0.6,0.75,0.1104,0.0051,0
user_group,0.7,0.7605686899716054,0.795,0.664,0.5,0.775,0.4648,0.6046521085274263,0.8,0.85,0.8902,0.9834,1
user_user,0.7,0.0,0.574,0.701,0.613,0.726,0.4906999999999999,0.0,0.0,0.0,0.1374,0.007,0
user_user,0.3,0.0,0.608,0.66,0.314,0.436,0.198,0.0,0.0,0.0,0.0855,0.0038,0
user_user,1.0,0.8625082707326537,0.75,0.691,0.786,0.726,0.691,0.6468812030494903,0.0,0.0,0.9811,0.9944,1
user_user,1.0,0.1187838527604807,0.8,0.4,0.577,0.892,0.4,0.0950270822083846,0.0,0.0,0.6861,0.8366,1
user_group,1.0,0.7113961408810681,0.572,0.561,0.5,0.94,0.561,0.4069185925839709,0.8,0.85,0.9391,0.9907,1
user_user,1.0,0.6991240723575525,0.837,0.701,0.721,0.328,0.701,0.5851668485632714,0.0,0.0,0.9254,0.9891,1
user_user,0.7,0.0,0.368,0.454,0.341,0.291,0.3177999999999999,0.0,0.0,0.0,0.1071,0.0049,0
user_group,1.0,0.0,0.792,0.25,0.5,0.784,0.25,0.0,0.8,1.0,0.1733,0.0108,0
user_group,0.7,0.1786933381659083,0.782,0.84,0.5,0.552,0.588,0.1397381904457403,1.0,0.85,0.7379,0.9051,0
user_user,0.0,0.432592682994416,0.588,0.746,0.739,0.354,0.0,0.2543644976007166,0.0,0.0,0.0958,0.0043,0
user_user,0.0,0.1246868891872826,0.477,0.405,0.445,0.249,0.0,0.0594756461423338,0.0,0.0,0.051,0.0025,0
user_user,0.0,0.9955037706394092,0.265,0.051,0.544,0.502,0.0,0.2638084992194434,0.0,0.0,0.0961,0.0043,0
user_user,0.0,0.2283711327987457,0.655,0.888,0.692,0.354,0.0,0.1495830919831784,0.0,0.0,0.0867,0.0038,0
user_user,0.0,0.2609918064829203,0.292,0.558,0.14,0.753,0.0,0.0762096074930127,0.0,0.0,0.0577,0.0027,0
user_user,0.7,0.94515032833321,0.823,0.421,0.508,0.557,0.2946999999999999,0.7778587202182319,0.0,0.0,0.8154,0.9603,1
user_user,0.7,0.1924402657786914,0.578,0.315,0.838,0.657,0.2204999999999999,0.1112304736200836,0.0,0.0,0.5484,0.4952,0
user_user,0.3,0.2210545479123746,0.759,0.706,0.651,0.773,0.2118,0.1677804018654923,0.0,0.0,0.4842,0.3123,0
user_group,1.0,0.3355539960843083,0.393,0.69,0.5,0.644,0.69,0.1318727204611331,0.8,0.75,0.8049,0.9552,1
user_user,0.0,0.2231724287681034,0.689,0.471,0.533,0.816,0.0,0.1537658034212232,0.0,0.0,0.0779,0.0035,0
user_user,1.0,0.0,0.941,0.165,0.378,0.741,0.165,0.0,0.0,0.0,0.1487,0.008,0
user_user,1.0,0.2936725273396727,0.964,0.085,0.728,0.949,0.085,0.2831003163554445,0.0,0.0,0.7151,0.8788,1
user_group,0.0,0.1869188496251893,0.838,0.475,0.5,0.599,0.0,0.1566379959859086,0.6,0.75,0.0949,0.0042,0
user_group,1.0,0.7378623945710872,0.618,0.644,0.5,0.447,0.644,0.4559989598449319,1.0,0.85,0.9602,0.9928,1
user_user,0.3,0.0,0.614,0.201,0.494,0.931,0.0603,0.0,0.0,0.0,0.0783,0.0035,0
user_group,1.0,0.4531708696848586,0.412,0.628,0.5,0.701,0.628,0.1867063983101617,0.8,0.6,0.8232,0.9637,1
user_user,1.0,0.4078804951711921,0.441,0.533,0.551,0.868,0.533,0.1798752983704957,0.0,0.0,0.7373,0.9044,0
user_group,0.3,0.5530361597826887,0.312,0.691,0.5,0.43,0.2072999999999999,0.1725472818521989,1.0,0.85,0.5615,0.5344,0
user_user,0.0,0.0,0.217,0.885,0.807,0.528,0.0,0.0,0.0,0.0,0.0574,0.0027,0
user_user,1.0,0.3235757717998875,0.688,0.853,0.787,0.542,0.853,0.2226201309983226,0.0,0.0,0.8296,0.9663,1
user_group,1.0,0.0,0.667,0.47,0.5,0.424,0.47,0.0,1.0,0.75,0.1755,0.0111,0
user_user,0.7,0.197592764044205,0.428,0.482,0.124,0.221,0.3374,0.0845697030109197,0.0,0.0,0.4779,0.2963,1
user_user,0.3,0.7135631612386524,0.889,0.33,0.454,0.877,0.099,0.634357650341162,0.0,0.0,0.5972,0.6379,1
user_group,1.0,0.9511193205281036,0.709,0.246,0.5,0.415,0.246,0.6743435982544255,0.8,0.5,0.9279,0.9894,1
user_group,0.3,0.4734831170129337,0.633,0.884,0.5,0.785,0.2652,0.299714813069187,0.8,0.6,0.6241,0.7087,1
user_group,1.0,0.6425734300745625,0.908,0.276,0.5,0.594,0.276,0.5834566745077028,1.0,0.75,0.9114,0.9871,1
user_user,0.3,0.1417948498489713,0.216,0.319,0.642,0.269,0.0957,0.0306276875673778,0.0,0.0,0.288,0.0413,0
user_user,0.7,0.0,0.476,0.314,0.536,0.625,0.2198,0.0,0.0,0.0,0.1125,0.0052,0
user_group,1.0,0.1996489790047957,0.813,0.486,0.5,0.871,0.486,0.1623146199308988,0.8,0.85,0.8078,0.9566,1
user_user,0.7,0.9248680470236632,0.681,0.593,0.587,0.523,0.4150999999999999,0.6298351400231147,0.0,0.0,0.8145,0.9598,1
user_group,0.3,0.0,0.335,0.081,0.5,0.366,0.0243,0.0,0.8,0.6,0.0739,0.0033,0
user_user,0.7,0.7415975216671127,0.543,0.394,0.652,0.945,0.2758,0.4026874542652422,0.0,0.0,0.7183,0.8828,1
user_user,0.7,0.0,0.607,0.538,0.631,0.524,0.3766,0.0,0.0,0.0,0.1287,0.0063,0
user_user,0.0,0.5778867395555776,0.576,0.305,0.11,0.485,0.0,0.3328627619840126,0.0,0.0,0.0818,0.0036,0
user_group,1.0,0.1862479768250868,0.355,0.718,0.5,0.756,0.718,0.0661180317729058,0.6,0.85,0.7634,0.9283,1
user_user,0.3,0.0,0.67,0.681,0.54,0.265,0.2043,0.0,0.0,0.0,0.091,0.004,0
user_group,0.3,0.7803665745699697,0.63,0.392,0.5,0.745,0.1176,0.4916309419790809,1.0,1.0,0.67,0.8085,1
user_user,0.3,0.332777130386692,0.427,0.77,0.384,0.473,0.2309999999999999,0.1420958346751175,0.0,0.0,0.4335,0.1981,1
user_group,0.0,0.0,0.814,0.66,0.5,0.549,0.0,0.0,1.0,0.75,0.0891,0.0039,0
user_user,0.3,0.2711584604790661,0.734,0.172,0.652,0.538,0.0515999999999999,0.1990303099916345,0.0,0.0,0.4037,0.1473,0
user_user,1.0,0.0,0.514,0.781,0.654,0.535,0.781,0.0,0.0,0.0,0.1695,0.0103,0
user_user,1.0,0.8496100108196122,0.787,0.655,0.384,0.591,0.655,0.6686430785150348,0.0,0.0,0.9383,0.9906,1
user_group,0.0,0.5649469473135618,0.577,0.542,0.5,0.834,0.0,0.3259743885999251,0.6,1.0,0.1202,0.0057,0
user_user,0.3,0.4261005089985812,0.321,0.364,0.31,0.384,0.1091999999999999,0.1367782633885445,0.0,0.0,0.3692,0.1025,0
user_user,0.7,0.3485385798516053,0.883,0.629,0.826,0.801,0.4402999999999999,0.3077595660089675,0.0,0.0,0.7148,0.8784,0
user_user,0.3,0.7862438135262735,0.615,0.628,0.214,0.743,0.1883999999999999,0.4835399453186582,0.0,0.0,0.581,0.5919,1
user_group,0.0,0.0,0.69,0.796,0.5,0.699,0.0,0.0,1.0,0.75,0.0904,0.004,0
user_user,1.0,0.0,0.151,0.569,0.174,0.165,0.569,0.0,0.0,0.0,0.13,0.0064,0
user_user,0.0,0.1078270135793179,0.496,0.546,0.463,0.11,0.0,0.0534821987353417,0.0,0.0,0.0534,0.0026,0
user_user,1.0,0.9929720142103104,0.222,0.166,0.572,0.72,0.166,0.2204397871546889,0.0,0.0,0.7675,0.9315,1
user_user,1.0,0.1018187669017594,0.5,0.714,0.658,0.662,0.714,0.0509093834508797,0.0,0.0,0.6973,0.8542,0
user_user,0.0,0.7239357916638964,0.584,0.459,0.22,0.69,0.0,0.4227785023317155,0.0,0.0,0.1024,0.0046,0
user_group,0.7,0.2427536080925943,0.739,0.515,0.5,0.621,0.3605,0.1793949163804272,0.8,1.0,0.6898,0.8426,0
user_group,0.7,0.2882033448037731,0.366,0.425,0.5,0.765,0.2975,0.1054824241981809,0.8,0.75,0.6169,0.6906,1
user_group,0.7,0.0,0.529,0.765,0.5,0.868,0.5355,0.0,0.8,0.75,0.1576,0.0089,0
user_group,1.0,0.1546525072961271,0.656,0.657,0.5,0.342,0.657,0.1014520447862594,1.0,0.7,0.7818,0.9417,1
user_user,0.3,0.2446937706859304,0.441,0.084,0.693,0.429,0.0252,0.1079099528724953,0.0,0.0,0.3304,0.0669,0
user_group,0.3,0.8222998507157023,0.535,0.188,0.5,0.702,0.0564,0.4399304201329008,1.0,0.85,0.6218,0.703,1
user_group,0.3,0.9436182326692144,0.52,0.478,0.5,0.275,0.1434,0.4906814809879915,1.0,0.7,0.6686,0.8058,1
user_user,1.0,0.1240865278791161,0.623,0.179,0.434,0.314,0.179,0.0773059068686893,0.0,0.0,0.5705,0.5612,1
user_group,0.0,0.2071180774114124,0.494,0.095,0.5,0.756,0.0,0.1023163302412377,0.6,0.7,0.0721,0.0032,0
user_user,1.0,0.1574674446089929,0.562,0.691,0.352,0.658,0.691,0.088496703870254,0.0,0.0,0.6938,0.8488,1
user_group,0.0,0.4279556070823285,0.728,0.885,0.5,0.581,0.0,0.3115516819559351,0.8,0.7,0.1228,0.0059,0
user_user,0.3,0.2618793448126044,0.496,0.733,0.334,0.659,0.2198999999999999,0.1298921550270518,0.0,0.0,0.4249,0.1822,0
user_group,1.0,0.0,0.435,0.901,0.5,0.558,0.901,0.0,0.4,0.75,0.1847,0.0123,0
user_group,1.0,0.0,0.727,0.166,0.5,0.629,0.166,0.0,1.0,0.75,0.1636,0.0096,0
user_group,1.0,0.8651904437161726,0.954,0.657,0.5,0.855,0.657,0.8253916833052286,0.4,1.0,1.0727,0.9981,1
